recordID,campaign,surveyID,starttime,endtime,today,enumeratorID,deviceID,plotID,province,district,road_type,gps_origin,latitude,longitude,altitude,accuracy,bearing,bearing_te,picture,field_acce,hab,hab_perc,hab_parth_presence,hab_parth_abundance,hab_parth_phenology,hab_crop_irrigation,hab_crop_type,hab_crop_pheno,hab_forest_type,hab_veg_abundance,zygo_prese,zygo_defol,final_comm
1135,1,0accb27f-7edf-4b80-ad19-fd842e843d5f,13/12/2018 12:59,13/12/2018 13:04,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-d6ee2833-36f5-475d-b13d-fb6b7ac60a98,kpk,swabi,Local,34.134191907942295 72.43881683796644 283.0 6.0,34.13419191,72.43881684,283,6,NA,,1544687994362.jpg,,Field crop - planted,40,no,0,,irrigated,wheat,emergence,,,no,none,
4068,1,0accb27f-7edf-4b80-ad19-fd842e843d5f,13/12/2018 12:59,13/12/2018 13:04,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-d6ee2833-36f5-475d-b13d-fb6b7ac60a98,kpk,swabi,Local,34.134191907942295 72.43881683796644 283.0 6.0,34.13419191,72.43881684,283,6,NA,,1544687994362.jpg,,Field crop - planted,40,yes,1-10%,Flowering 30%,irrigated,other vegetables,growth,,,no,none,
4077,1,0accb27f-7edf-4b80-ad19-fd842e843d5f,13/12/2018 12:59,13/12/2018 13:04,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-d6ee2833-36f5-475d-b13d-fb6b7ac60a98,kpk,swabi,Local,34.134191907942295 72.43881683796644 283.0 6.0,34.13419191,72.43881684,283,6,NA,,1544687994362.jpg,,Field crop- margin,20,yes,>80%,Ripening of seeds,,,,,,no,none,
17,1,68083ecb-cacb-4c0d-8a9e-1375d79e9e89,13/12/2018 13:09,13/12/2018 13:13,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-d2ffb6e2-9857-405e-b2bc-66f952ba4c00,punjab,jhelum,Local,32.58423090912402 72.86781990900636 162.0 5.0,32.58423091,72.86781991,162,5,NA,,1544688615888.jpg,,Field crop - planted,100,no,0,,rainfed,wheat,emergence,,,,,Parthenium is not present in this area
1106,1,861b046d-6885-41c5-a4ab-1f914baa6c05,13/12/2018 13:10,13/12/2018 13:14,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-1d6f0792-665d-4b37-80b2-2e1de0c52c52,kpk,swabi,Local,34.13649466820061 72.42027648724616 314.0 5.0,34.13649467,72.42027649,314,5,NA,,1544688737485.jpg,,Field crop - planted,90,no,0,,irrigated,wheat,emergence,,,no,none,
2976,1,861b046d-6885-41c5-a4ab-1f914baa6c05,13/12/2018 13:10,13/12/2018 13:14,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-1d6f0792-665d-4b37-80b2-2e1de0c52c52,kpk,swabi,Local,34.13649466820061 72.42027648724616 314.0 5.0,34.13649467,72.42027649,314,5,NA,,1544688737485.jpg,,Field crop- margin,10,yes,20-40%,Flowering 10%,,,,,,no,none,
1776,1,e7546b05-61f7-4558-8acd-0340d2901efa,13/12/2018 13:17,13/12/2018 18:30,13/12/2018 00:00,1,3.53E+14,gujranwala-2018-12-13-3b8023f0-1cfd-4cf3-b160-bdbf222b1f09,punjab,gujranwala,not paved,32.16525150462985 73.96343464963138 162.0 5.0,32.1652515,73.96343465,162,5,NA,,1544689121356.jpg,,Field crop - planted,100,no,0,,irrigated,other cash crop (not food),growth,,,,,Fodder crop
1490,1,8599ee6e-f762-4462-a369-c89783ca0152,13/12/2018 13:19,13/12/2018 13:22,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-6b0e247f-41fd-4759-836b-9717fd45849e,kpk,swabi,Local,34.1304747434333 72.40566909313202 307.0 10.0,34.13047474,72.40566909,307,10,NA,,1544689261194.jpg,,Field crop - planted,90,no,0,,rainfed,wheat,emergence,,,,,
4072,1,8599ee6e-f762-4462-a369-c89783ca0152,13/12/2018 13:19,13/12/2018 13:22,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-6b0e247f-41fd-4759-836b-9717fd45849e,kpk,swabi,Local,34.1304747434333 72.40566909313202 307.0 10.0,34.13047474,72.40566909,307,10,NA,,1544689261194.jpg,,Field crop- margin,10,no,0,,,,,,,,,
1735,1,f7baa869-d802-483e-9c2b-2e8390d4c0c2,13/12/2018 13:22,13/12/2018 13:26,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-5b5d4002-9b4a-4237-9004-dc18cc7b59cd,punjab,jhelum,Local,32.602877500467 72.8641358949244 172.0 5.0,32.6028775,72.86413589,172,5,NA,,1544689412994.jpg,,Field crop - planted,70,no,0,,rainfed,wheat,emergence,,,,,Parthenium is not present in this area
4078,1,f7baa869-d802-483e-9c2b-2e8390d4c0c2,13/12/2018 13:22,13/12/2018 13:26,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-5b5d4002-9b4a-4237-9004-dc18cc7b59cd,punjab,jhelum,Local,32.602877500467 72.8641358949244 172.0 5.0,32.6028775,72.86413589,172,5,NA,,1544689412994.jpg,,Bare areas,10,no,0,,,,,,,,,Parthenium is not present in this area
4437,1,f7baa869-d802-483e-9c2b-2e8390d4c0c2,13/12/2018 13:22,13/12/2018 13:26,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-5b5d4002-9b4a-4237-9004-dc18cc7b59cd,punjab,jhelum,Local,32.602877500467 72.8641358949244 172.0 5.0,32.6028775,72.86413589,172,5,NA,,1544689412994.jpg,,Field crop - planted,20,no,0,,rainfed,rapeseed,growth,,,,,Parthenium is not present in this area
1777,1,a2f1c823-f46c-43ac-9ab7-40dfa4af8375,13/12/2018 13:27,13/12/2018 18:30,13/12/2018 00:00,1,3.53E+14,gujranwala-2018-12-13-a60b5268-8519-4e8f-bf0f-bdc54120b051,punjab,gujranwala,not paved,32.162936590611935 73.94535555504262 165.0 5.0,32.16293659,73.94535556,165,5,NA,,1544689700768.jpg,,Field crop - planted,90,no,0,,irrigated,other cash crop (not food),growth,,,no,none,Fodder crop
4100,1,a2f1c823-f46c-43ac-9ab7-40dfa4af8375,13/12/2018 13:27,13/12/2018 18:30,13/12/2018 00:00,1,3.53E+14,gujranwala-2018-12-13-a60b5268-8519-4e8f-bf0f-bdc54120b051,punjab,gujranwala,not paved,32.162936590611935 73.94535555504262 165.0 5.0,32.16293659,73.94535556,165,5,NA,,1544689700768.jpg,,Shrubland and woodland,10,yes,1-10%,Flowering 10%,,,,,,no,none,Fodder crop
21,1,f72e735d-3797-4724-8f44-190733ee7c6d,13/12/2018 13:28,13/12/2018 13:31,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-ce7a4f33-276b-409f-953c-394073485443,kpk,swabi,Local,34.11753052845597 72.4042020086199 321.0 6.0,34.11753053,72.40420201,321,6,NA,,1544689742676.jpg,,Field crop - bare soil,50,no,0,,rainfed,,,,,no,none,
779,1,f72e735d-3797-4724-8f44-190733ee7c6d,13/12/2018 13:28,13/12/2018 13:31,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-ce7a4f33-276b-409f-953c-394073485443,kpk,swabi,Local,34.11753052845597 72.4042020086199 321.0 6.0,34.11753053,72.40420201,321,6,NA,,1544689742676.jpg,,Field crop - fallow,50,yes,60-80%,Flowering majority,rainfed,,,,,no,none,
1778,1,14eae6ce-d770-45ea-b386-145d5a374c5a,13/12/2018 13:35,13/12/2018 18:30,13/12/2018 00:00,1,3.53E+14,gujranwala-2018-12-13-2cca0c85-6c46-432b-86e7-2d89c5cddc1a,punjab,gujranwala,not paved,32.15927948243916 73.93933651037514 163.0 5.0,32.15927948,73.93933651,163,5,NA,,1544690160519.jpg,,Field crop - planted,100,no,0,,irrigated,wheat,emergence,,,,,
22,1,00fae01f-3cf3-409a-900a-d74804653928,13/12/2018 13:40,13/12/2018 13:45,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-c8cabe40-6fba-4ddc-a4f8-ec14f91a63bd,punjab,jhelum,path,32.616612506099045 72.86198903806508 182.0 5.0,32.61661251,72.86198904,182,5,NA,,1544690498912.jpg,,Field crop - planted,80,no,0,,rainfed,wheat,emergence,,,,,Parthenium is not present in this area
172,1,00fae01f-3cf3-409a-900a-d74804653928,13/12/2018 13:40,13/12/2018 13:45,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-c8cabe40-6fba-4ddc-a4f8-ec14f91a63bd,punjab,jhelum,path,32.616612506099045 72.86198903806508 182.0 5.0,32.61661251,72.86198904,182,5,NA,,1544690498912.jpg,,Field crop - planted,10,no,0,,rainfed,rapeseed,growth,,,,,Parthenium is not present in this area
299,1,00fae01f-3cf3-409a-900a-d74804653928,13/12/2018 13:40,13/12/2018 13:45,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-c8cabe40-6fba-4ddc-a4f8-ec14f91a63bd,punjab,jhelum,path,32.616612506099045 72.86198903806508 182.0 5.0,32.61661251,72.86198904,182,5,NA,,1544690498912.jpg,,Bare areas,10,no,0,,,,,,,,,Parthenium is not present in this area
1738,1,1a07fc64-401a-4d40-9d2b-637a8a39922c,13/12/2018 13:46,13/12/2018 13:49,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-89e9df6c-4ffa-47b5-b173-0bfafc096b53,kpk,swabi,Local,34.13840913679451 72.40650166757405 328.0 5.0,34.13840914,72.40650167,328,5,NA,,1544690820141.jpg,,Field crop - planted,100,yes,20-40%,Flowering majority,rainfed,other vegetables,growth,,,no,none,
1181,1,18677411-3c87-4f7a-be68-e226b1311b32,13/12/2018 13:50,13/12/2018 18:31,13/12/2018 00:00,1,3.53E+14,gujranwala-2018-12-13-a4fcd679-4ea0-49b7-8b42-29c94b3f5ea1,punjab,gujranwala,not paved,32.170546813867986 73.96549089811742 166.0 5.0,32.17054681,73.9654909,166,5,NA,,1544691099543.jpg,,Field crop - planted,100,no,0,,irrigated,other cash crop (not food),growth,,,,,
1196,1,5191fa34-0693-455b-bfea-6a64ddf60774,13/12/2018 13:56,13/12/2018 14:02,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-288b45a1-26e0-4af6-9d8f-fef85bbd16df,kpk,swabi,Local,34.139686580747366 72.38866967149079 319.0 5.0,34.13968658,72.38866967,319,5,NA,,1544691536597.jpg,,Field crop - planted,100,no,0,,rainfed,other vegetables,growth,,,,,
1304,1,c3bbac9d-099c-4bd0-864f-0bf8712abe6c,13/12/2018 14:01,13/12/2018 18:31,13/12/2018 00:00,1,3.53E+14,gujranwala-2018-12-13-868096cc-1825-4683-b682-22d65ee87d75,punjab,gujranwala,not paved,32.17810330912471 73.97383592091501 169.0 5.0,32.17810331,73.97383592,169,5,NA,,1544691710463.jpg,,Field crop - planted,90,no,0,,irrigated,wheat,growth,,,no,none,
3737,1,c3bbac9d-099c-4bd0-864f-0bf8712abe6c,13/12/2018 14:01,13/12/2018 18:31,13/12/2018 00:00,1,3.53E+14,gujranwala-2018-12-13-868096cc-1825-4683-b682-22d65ee87d75,punjab,gujranwala,not paved,32.17810330912471 73.97383592091501 169.0 5.0,32.17810331,73.97383592,169,5,NA,,1544691710463.jpg,,Field crop- margin,10,yes,10-20%,Senescence,,,,,,no,none,
2874,1,a85dcb27-5c0c-40b0-98a5-79199a93efed,13/12/2018 14:15,13/12/2018 18:31,13/12/2018 00:00,1,3.53E+14,gujranwala-2018-12-13-da83575c-6a37-4497-af0d-d1a73205253d,punjab,gujranwala,Local,32.18054411932826 73.99634409695864 174.0 5.0,32.18054412,73.9963441,174,5,NA,,1544692606132.jpg,,Field crop - fallow,90,no,0,,irrigated,,,,,no,none,
4102,1,a85dcb27-5c0c-40b0-98a5-79199a93efed,13/12/2018 14:15,13/12/2018 18:31,13/12/2018 00:00,1,3.53E+14,gujranwala-2018-12-13-da83575c-6a37-4497-af0d-d1a73205253d,punjab,gujranwala,Local,32.18054411932826 73.99634409695864 174.0 5.0,32.18054412,73.9963441,174,5,NA,,1544692606132.jpg,,Field crop- margin,10,yes,20-40%,Flowering 30%,,,,,,no,none,
1113,1,d8632fdc-e9e4-4190-a65e-7478b0d9ea25,13/12/2018 14:23,13/12/2018 18:31,13/12/2018 00:00,1,3.53E+14,gujranwala-2018-12-13-4ae13536-27d5-4a29-8320-9a62c0b6c440,punjab,gujranwala,not paved,32.17509487643838 73.99197083897889 171.0 5.0,32.17509488,73.99197084,171,5,NA,,1544693069576.jpg,,Field crop - planted,95,no,0,,irrigated,other cash crop (not food),emergence,,,no,none,
2281,1,d8632fdc-e9e4-4190-a65e-7478b0d9ea25,13/12/2018 14:23,13/12/2018 18:31,13/12/2018 00:00,1,3.53E+14,gujranwala-2018-12-13-4ae13536-27d5-4a29-8320-9a62c0b6c440,punjab,gujranwala,not paved,32.17509487643838 73.99197083897889 171.0 5.0,32.17509488,73.99197084,171,5,NA,,1544693069576.jpg,,Field crop- margin,5,yes,20-40%,Flowering 30%,,,,,,no,none,
1740,1,df32c76e-c9b8-4f1a-b208-ae62c9261010,13/12/2018 14:35,13/12/2018 14:38,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-09305867-3da8-4476-80b8-dd3e58e071e3,kpk,swabi,not paved,34.13095385301858 72.37714874558151 318.0 8.0,34.13095385,72.37714875,318,8,NA,,1544693819876.jpg,,Field crop - planted,100,yes,20-40%,Flowering majority,rainfed,other vegetables,growth,,,no,none,
1184,1,70a8f9dc-c58c-469e-8ae9-8e5f5efc31b5,13/12/2018 14:48,13/12/2018 14:51,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-9a3e0c19-2501-4e67-a35d-a5f0ecf2ea25,kpk,swabi,not paved,34.1240642638877 72.3813331592828 326.0 5.0,34.12406426,72.38133316,326,5,NA,,1544694582366.jpg,,Grassland,100,yes,20-40%,Senescence,,,,,,no,none,
1099,1,9caf093d-c764-464a-9d7a-494e9c3e2c3d,13/12/2018 15:05,13/12/2018 15:09,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-793bd0ae-02fa-4fb1-94c5-dbf90fc21c31,kpk,swabi,not paved,34.111092891544104 72.38090392202139 334.0 6.0,34.11109289,72.38090392,334,6,NA,,1544695638735.jpg,,Field crop - planted,100,yes,40-60%,Senescence,irrigated,sugarcane,harvest,,,no,none,
1143,1,105bab7c-1cb6-4dea-bd7d-ee16083248be,13/12/2018 15:30,13/12/2018 15:37,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-d2e679b5-e060-4b54-8789-9c43650323d0,kpk,swabi,not paved,34.10117177758366 72.39977728575468 335.0 5.0,34.10117178,72.39977729,335,5,NA,,1544697105595.jpg,,Field crop - planted,100,yes,1-10%,Flowering 10%,rainfed,other vegetables,maturity,,,no,none,
1074,1,e9239ec6-6b6a-46dc-8f4e-d8f3a9cbb3fd,13/12/2018 15:48,13/12/2018 15:54,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-b9302d44-4063-4687-a860-5e7ac4da9382,kpk,swabi,not paved,34.08735014498234 72.42100479081273 301.0 5.0,34.08735014,72.42100479,301,5,NA,,1544698211450.jpg,,Forest,40,yes,1-10%,Inflorescence emergence,,,,plantation,,no,none,
2379,1,e9239ec6-6b6a-46dc-8f4e-d8f3a9cbb3fd,13/12/2018 15:48,13/12/2018 15:54,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-b9302d44-4063-4687-a860-5e7ac4da9382,kpk,swabi,not paved,34.08735014498234 72.42100479081273 301.0 5.0,34.08735014,72.42100479,301,5,NA,,1544698211450.jpg,,Bare areas,20,no,0,,,,,,,no,none,
2981,1,e9239ec6-6b6a-46dc-8f4e-d8f3a9cbb3fd,13/12/2018 15:48,13/12/2018 15:54,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-b9302d44-4063-4687-a860-5e7ac4da9382,kpk,swabi,not paved,34.08735014498234 72.42100479081273 301.0 5.0,34.08735014,72.42100479,301,5,NA,,1544698211450.jpg,,Grassland,40,yes,20-40%,Inflorescence emergence,,,,,,no,none,
30,1,fec0ed4f-dd7b-4226-ac26-1078e6309bc3,13/12/2018 16:01,13/12/2018 16:04,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-a484d99b-1603-4a39-9d81-3091aa6970a9,kpk,swabi,not paved,34.081363580189645 72.44066655635834 282.0 5.0,34.08136358,72.44066656,282,5,NA,,1544698974193.jpg,,Agroforestry,5,yes,1-10%,Inflorescence emergence,,,,,,no,none,
301,1,fec0ed4f-dd7b-4226-ac26-1078e6309bc3,13/12/2018 16:01,13/12/2018 16:04,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-a484d99b-1603-4a39-9d81-3091aa6970a9,kpk,swabi,not paved,34.081363580189645 72.44066655635834 282.0 5.0,34.08136358,72.44066656,282,5,NA,,1544698974193.jpg,,Field crop- margin,15,yes,1-10%,Inflorescence emergence,,,,,,no,none,
662,1,fec0ed4f-dd7b-4226-ac26-1078e6309bc3,13/12/2018 16:01,13/12/2018 16:04,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-a484d99b-1603-4a39-9d81-3091aa6970a9,kpk,swabi,not paved,34.081363580189645 72.44066655635834 282.0 5.0,34.08136358,72.44066656,282,5,NA,,1544698974193.jpg,,Field crop - planted,80,no,0,,rainfed,wheat,emergence,,,no,none,
31,1,9c11d721-010d-4e68-a690-e12a49563400,13/12/2018 16:04,13/12/2018 16:09,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-95e98d4b-2bb0-4d40-a5ca-a82eccbcb268,punjab,jhelum,District,32.594894198700786 73.03359811194241 162.0 5.0,32.5948942,73.03359811,162,5,NA,,1544699211405.jpg,,Forest,50,no,0,,,,,Natural or semi-natural,,,,Parthenium is not present in this area
175,1,9c11d721-010d-4e68-a690-e12a49563400,13/12/2018 16:04,13/12/2018 16:09,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-95e98d4b-2bb0-4d40-a5ca-a82eccbcb268,punjab,jhelum,District,32.594894198700786 73.03359811194241 162.0 5.0,32.5948942,73.03359811,162,5,NA,,1544699211405.jpg,,Bare areas,30,no,0,,,,,,,,,Parthenium is not present in this area
302,1,9c11d721-010d-4e68-a690-e12a49563400,13/12/2018 16:04,13/12/2018 16:09,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-95e98d4b-2bb0-4d40-a5ca-a82eccbcb268,punjab,jhelum,District,32.594894198700786 73.03359811194241 162.0 5.0,32.5948942,73.03359811,162,5,NA,,1544699211405.jpg,,Grassland,20,no,0,,,,,,,,,Parthenium is not present in this area
1137,1,32429b55-85f4-4b32-81ec-4d08f0dbc4a9,13/12/2018 16:07,13/12/2018 16:10,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-35df3849-b7f3-4c59-ab22-cac7b2da8d79,kpk,swabi,Local,34.077918785624206 72.44873941875994 285.0 6.0,34.07791879,72.44873942,285,6,NA,,1544699379920.jpg,,Bare areas,100,yes,20-40%,Senescence,,,,,,no,none,
33,1,13c6f220-3596-4cce-bd87-370bd97191c6,13/12/2018 16:12,13/12/2018 16:16,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-864edc38-1554-4248-8764-3ba88a960f39,punjab,jhelum,District,32.59139546658844 73.00996935926378 151.0 5.0,32.59139547,73.00996936,151,5,NA,,1544699605579.jpg,,Grassland,60,no,0,,,,,,,,,Parthenium is not present in this area
542,1,13c6f220-3596-4cce-bd87-370bd97191c6,13/12/2018 16:12,13/12/2018 16:16,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-864edc38-1554-4248-8764-3ba88a960f39,punjab,jhelum,District,32.59139546658844 73.00996935926378 151.0 5.0,32.59139547,73.00996936,151,5,NA,,1544699605579.jpg,,Bare areas,40,no,0,,,,,,,,,Parthenium is not present in this area
5084,1,ac57d98e-70d6-4177-9ab8-84cc7efd62a1,13/12/2018 16:16,13/12/2018 16:22,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-1c378f92-fd92-43a5-8718-082b728797ab,punjab,jhelum,District,32.589245340786874 72.9888863582164 152.0 5.0,32.58924534,72.98888636,152,5,NA,,1544699965152.jpg,,Grassland,50,no,0,,,,,,,,,Parthenium is not present in this area and is filled with rain water
5236,1,ac57d98e-70d6-4177-9ab8-84cc7efd62a1,13/12/2018 16:16,13/12/2018 16:22,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-1c378f92-fd92-43a5-8718-082b728797ab,punjab,jhelum,District,32.589245340786874 72.9888863582164 152.0 5.0,32.58924534,72.98888636,152,5,NA,,1544699965152.jpg,,Bare areas,50,no,0,,,,,,,,,Parthenium is not present in this area and is filled with rain water
1505,1,e7cf275f-fc66-41e0-9c36-c89f6b9842a0,13/12/2018 16:20,13/12/2018 16:22,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-ec86201d-fb56-45b1-aa5f-6dff5ba5d594,kpk,swabi,Local,34.08719139173627 72.46147295460105 276.0 5.0,34.08719139,72.46147295,276,5,NA,,1544700113436.jpg,,Field crop - bare soil,100,no,0,,irrigated,,,,,,,
5073,1,ea58d74e-dcdb-4d75-850f-3a2f95128d5a,13/12/2018 16:24,13/12/2018 16:27,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-582e33fd-fdd5-4a29-8eb8-563868666b37,punjab,jhelum,District,32.59026965126395 72.96723514795303 151.0 5.0,32.59026965,72.96723515,151,5,NA,,1544700341473.jpg,,Bare areas,55,no,0,,,,,,,,,Parthenium is not present in this area
5153,1,ea58d74e-dcdb-4d75-850f-3a2f95128d5a,13/12/2018 16:24,13/12/2018 16:27,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-582e33fd-fdd5-4a29-8eb8-563868666b37,punjab,jhelum,District,32.59026965126395 72.96723514795303 151.0 5.0,32.59026965,72.96723515,151,5,NA,,1544700341473.jpg,,Grassland,45,no,0,,,,,,,,,Parthenium is not present in this area
1386,1,b18720c9-6afa-4901-8df0-fcba6d0b893d,13/12/2018 16:26,13/12/2018 16:29,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-872f3ace-54ce-4461-ab58-5c167b8eb4d9,kpk,swabi,Local,34.08806746825576 72.47447404079139 274.0 6.0,34.08806747,72.47447404,274,6,NA,,1544700467152.jpg,,Field crop - planted,100,yes,1-10%,Inflorescence emergence,rainfed,wheat,emergence,,,no,none,
38,1,f229809d-576f-45f0-965f-24486a017392,13/12/2018 16:31,13/12/2018 16:34,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-8d75a1bc-17c8-4189-a9f5-f378e81ce9ec,punjab,jhelum,District,32.59069683495909 72.94597771950066 150.0 5.0,32.59069683,72.94597772,150,5,NA,,1544700735087.jpg,,Bare areas,60,no,0,,,,,,,,,Parthenium is not present in this area
303,1,f229809d-576f-45f0-965f-24486a017392,13/12/2018 16:31,13/12/2018 16:34,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-8d75a1bc-17c8-4189-a9f5-f378e81ce9ec,punjab,jhelum,District,32.59069683495909 72.94597771950066 150.0 5.0,32.59069683,72.94597772,150,5,NA,,1544700735087.jpg,,Forest,20,no,0,,,,,Natural or semi-natural,,,,Parthenium is not present in this area
873,1,f229809d-576f-45f0-965f-24486a017392,13/12/2018 16:31,13/12/2018 16:34,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-8d75a1bc-17c8-4189-a9f5-f378e81ce9ec,punjab,jhelum,District,32.59069683495909 72.94597771950066 150.0 5.0,32.59069683,72.94597772,150,5,NA,,1544700735087.jpg,,Grassland,20,no,0,,,,,,,,,Parthenium is not present in this area
6705,1,281f3841-490a-435e-83c6-7dd7e4fca1e2,13/12/2018 16:37,13/12/2018 16:39,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-05d42e24-f14d-4d5a-94f2-37da881e9a59,kpk,swabi,not paved,34.09835558384657 72.46998829767108 286.0 6.0,34.09835558,72.4699883,286,6,NA,,1544701092286.jpg,,Field crop - planted,100,no,0,,irrigated,wheat,emergence,,,,,
40,1,bd39ad1f-39c6-458c-b373-169b1eaa944d,13/12/2018 16:38,13/12/2018 16:41,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-73cc8e8d-8097-4d50-86ee-138f67c83165,punjab,jhelum,District,32.58898566942662 72.9239872097969 156.0 5.0,32.58898567,72.92398721,156,5,NA,,1544701162713.jpg,,Grassland,50,no,0,,,,,,,,,Parthenium is not present in this area
304,1,bd39ad1f-39c6-458c-b373-169b1eaa944d,13/12/2018 16:38,13/12/2018 16:41,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-73cc8e8d-8097-4d50-86ee-138f67c83165,punjab,jhelum,District,32.58898566942662 72.9239872097969 156.0 5.0,32.58898567,72.92398721,156,5,NA,,1544701162713.jpg,,Bare areas,20,no,0,,,,,,,,,Parthenium is not present in this area
911,1,bd39ad1f-39c6-458c-b373-169b1eaa944d,13/12/2018 16:38,13/12/2018 16:41,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-73cc8e8d-8097-4d50-86ee-138f67c83165,punjab,jhelum,District,32.58898566942662 72.9239872097969 156.0 5.0,32.58898567,72.92398721,156,5,NA,,1544701162713.jpg,,Forest,30,no,0,,,,,Natural or semi-natural,,,,Parthenium is not present in this area
41,1,84e1dc21-b7ef-4dd2-a0a5-46216cafba78,13/12/2018 16:45,13/12/2018 16:48,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-3bf2c811-95c3-4244-b41c-fa009751df5c,punjab,jhelum,District,32.58631578180939 72.9028353933245 156.0 5.0,32.58631578,72.90283539,156,5,NA,,1544701576027.jpg,,Bare areas,70,no,0,,,,,,,,,Parthenium is not present in this area
912,1,84e1dc21-b7ef-4dd2-a0a5-46216cafba78,13/12/2018 16:45,13/12/2018 16:48,13/12/2018 00:00,1,3.53E+14,jhelum-2018-12-13-3bf2c811-95c3-4244-b41c-fa009751df5c,punjab,jhelum,District,32.58631578180939 72.9028353933245 156.0 5.0,32.58631578,72.90283539,156,5,NA,,1544701576027.jpg,,Grassland,30,no,0,,,,,,,,,Parthenium is not present in this area
1189,1,93df6f63-3fb6-461d-a7db-0b87a88d915d,13/12/2018 16:46,13/12/2018 16:52,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-9a5d22c8-7a49-4a01-9bae-7b4c03aa3c48,kpk,swabi,Local,34.108514031395316 72.44778061285615 289.0 6.0,34.10851403,72.44778061,289,6,NA,,1544701753623.jpg,,Field crop - planted,60,yes,10-20%,Flowering 10%,irrigated,other vegetables,harvest,,,no,none,
3355,1,93df6f63-3fb6-461d-a7db-0b87a88d915d,13/12/2018 16:46,13/12/2018 16:52,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-9a5d22c8-7a49-4a01-9bae-7b4c03aa3c48,kpk,swabi,Local,34.108514031395316 72.44778061285615 289.0 6.0,34.10851403,72.44778061,289,6,NA,,1544701753623.jpg,,Field crop- margin,10,yes,20-40%,Flowering 30%,,,,,,no,none,
4206,1,93df6f63-3fb6-461d-a7db-0b87a88d915d,13/12/2018 16:46,13/12/2018 16:52,13/12/2018 00:00,2,3.53E+14,swabi-2018-12-13-9a5d22c8-7a49-4a01-9bae-7b4c03aa3c48,kpk,swabi,Local,34.108514031395316 72.44778061285615 289.0 6.0,34.10851403,72.44778061,289,6,NA,,1544701753623.jpg,,Field crop - planted,30,no,0,,irrigated,wheat,emergence,,,no,none,
